time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_frontend,custom_cpu_checkoutservice,custom_cpu_paymentservice,custom_cpu_currencyservice,custom_cpu_productcatalogservice,custom_cpu_recommendationservice,custom_cpu_shippingservice,custom_cpu_emailservice,custom_cpu_cartservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-grafana,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_emailservice,custom_monitored_count_paymentservice,custom_monitored_count_loadgenerator,custom_monitored_count_redis-cart,custom_monitored_count_shippingservice,custom_monitored_count_checkoutservice,custom_monitored_count_prometheus-grafana,custom_monitored_count_adservice,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_cartservice,custom_monitored_count_recommendationservice,custom_monitored_count_frontend,custom_monitored_count_currencyservice,custom_monitored_count_productcatalogservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,elapsed,elapsed_min
1702803427.8075876,2900.0,12000.0,3679,13000,1500,0.0,0.0,80.5,693,2556.217987270621,80.5,14383.0,2200.0,18.0,0,9145,"[904.7730001513906, 1702803427.128]","[26.302797318121463, 1702803427.128]","[1169.7320430254476, 1702803427.128]","[73.68152874404565, 1702803427.128]","[23.668535592832225, 1702803427.128]","[662.3739068616524, 1702803427.128]","[469.5052713624973, 1702803427.128]","[528.6809157269316, 1702803427.128]","[83.56293298088025, 1702803427.128]","[43.0195255396912, 1702803427.128]","[308.23189071452845, 1702803427.128]","[119.88888644276824, 1702803427.128]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,227.30510306358337,3.788418384393056
1702803429.5899878,2900.0,12000.0,3679,13000,1500,0.0,0.0,80.5,693,2556.217987270621,80.5,14383.0,2200.0,18.0,0,9145,"[904.7730001513906, 1702803428.809]","[26.302797318121463, 1702803428.809]","[1169.7320430254476, 1702803428.809]","[73.68152874404565, 1702803428.809]","[23.668535592832225, 1702803428.809]","[662.3739068616524, 1702803428.809]","[469.5052713624973, 1702803428.809]","[528.6809157269316, 1702803428.809]","[83.56293298088025, 1702803428.809]","[43.0195255396912, 1702803428.809]","[308.23189071452845, 1702803428.809]","[119.88888644276824, 1702803428.809]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,229.08750319480896,3.818125053246816
1702803432.176533,3100.0,12000.0,3835,14000,1600,0.0,0.0,85.8,717,2609.7386721393314,85.8,14383.0,2300.0,18.0,0,9537,"[916.1757703669872, 1702803431.364]","[26.302797318121463, 1702803431.364]","[1175.6924918145446, 1702803431.364]","[69.7445295858768, 1702803431.364]","[25.024869081690255, 1702803431.364]","[656.9572713862949, 1702803431.364]","[483.5409977766059, 1702803431.364]","[539.3298067139924, 1702803431.364]","[80.87260408494723, 1702803431.364]","[43.0195255396912, 1702803431.364]","[312.1931439828579, 1702803431.364]","[119.28539914116408, 1702803431.364]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,231.6740484237671,3.8612341403961183
1702803435.4061975,3200.0,12000.0,4015,15000,1600,0.0,0.0,77.3,728,2643.058698640934,77.3,14617.0,2300.0,18.0,0,9709,"[916.1757703669872, 1702803434.154]","[28.229531114713982, 1702803434.154]","[1180.8205132670153, 1702803434.154]","[69.7445295858768, 1702803434.154]","[25.024869081690255, 1702803434.154]","[656.581156569479, 1702803434.154]","[484.18697131732085, 1702803434.154]","[552.7999196119135, 1702803434.154]","[80.87260408494723, 1702803434.154]","[38.300779343949316, 1702803434.154]","[300.2187171958871, 1702803434.154]","[119.28539914116408, 1702803434.154]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,4,23,7,10,4,13,7,234.90371298789978,3.915061883131663
1702803438.311838,3300.0,12000.0,4118,15000,1600,0.0,0.0,76.1,744,2681.929078463923,76.1,14617.0,2400.0,18.0,0,9943,"[916.1757703669872, 1702803436.928]","[28.229531114713982, 1702803436.928]","[1180.8205132670153, 1702803436.928]","[69.7445295858768, 1702803436.928]","[25.024869081690255, 1702803436.928]","[656.581156569479, 1702803436.928]","[484.18697131732085, 1702803436.928]","[552.7999196119135, 1702803436.928]","[80.87260408494723, 1702803436.928]","[38.300779343949316, 1702803436.928]","[300.2187171958871, 1702803436.928]","[119.28539914116408, 1702803436.928]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,237.80935335159302,3.96348922252655
1702803443.4167542,3400.0,12000.0,4220,15000,1600,0.0,0.0,81.2,758,2724.733513838104,81.2,15354.0,2400.0,18.0,0,10198,"[916.1757703669872, 1702803439.275]","[28.229531114713982, 1702803439.275]","[1180.8205132670153, 1702803439.275]","[69.7445295858768, 1702803439.275]","[25.024869081690255, 1702803439.275]","[656.581156569479, 1702803439.275]","[484.18697131732085, 1702803439.275]","[552.7999196119135, 1702803439.275]","[80.87260408494723, 1702803439.275]","[38.300779343949316, 1702803439.275]","[300.2187171958871, 1702803439.275]","[119.28539914116408, 1702803439.275]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,242.91426968574524,4.048571161429087
1702803448.118711,3200.0,7900.0,4096,16000,1700,0.0,0.0,91.9,790,2782.422654119993,91.9,15779.0,2500.0,18.0,0,10692,"[926.6621087193557, 1702803445.223]","[31.516515364596923, 1702803445.223]","[1275.1865711470684, 1702803445.223]","[63.98974621830659, 1702803445.223]","[26.426721840200788, 1702803445.223]","[697.2948774461903, 1702803445.223]","[510.73734637365067, 1702803445.223]","[507.73031869209575, 1702803445.223]","[82.94757804041751, 1702803445.223]","[40.00366511900467, 1702803445.223]","[305.37968977774113, 1702803445.223]","[119.28539914116408, 1702803445.223]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,24,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,24,7,10,4,14,7,247.61622643470764,4.126937107245127
1702803451.6256895,3400.0,13000.0,4274,17000,1700,0.0,0.0,84.8,800,2848.179503806399,84.8,16645.0,2600.0,18.0,0,11085,"[926.6621087193557, 1702803448.95]","[31.516515364596923, 1702803448.95]","[1275.1865711470684, 1702803448.95]","[63.98974621830659, 1702803448.95]","[26.426721840200788, 1702803448.95]","[697.2948774461903, 1702803448.95]","[510.73734637365067, 1702803448.95]","[507.73031869209575, 1702803448.95]","[82.94757804041751, 1702803448.95]","[40.00366511900467, 1702803448.95]","[305.37968977774113, 1702803448.95]","[119.28539914116408, 1702803448.95]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,24,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,24,7,10,4,14,7,251.12320494651794,4.185386749108632
1702803464.181067,3900.0,14000.0,4817,17000,2000,0.0,0.0,78.2,800,2912.2276782720664,78.2,16994.0,2600.0,18.0,0,11398,"[1008.3894486379598, 1702803454.078]","[31.26002319940903, 1702803454.078]","[1305.2046619515754, 1702803454.078]","[63.53978158659576, 1702803454.078]","[28.147690581227856, 1702803454.078]","[713.40137307489, 1702803454.078]","[524.7239592777091, 1702803454.078]","[439.04166301354627, 1702803454.078]","[79.04183889771643, 1702803454.078]","[43.58891660075831, 1702803454.078]","[313.3260028459816, 1702803454.078]","[128.53449676238677, 1702803454.078]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,24,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,24,7,10,4,14,7,263.67858242988586,4.394643040498098
1702803466.399352,3900.0,8700.0,4559,20000,1400,0.0,0.0,96.4,800,3071.1459024452574,96.4,19607.0,2700.0,18.0,0,12532,"[1042.067964418247, 1702803465.066]","[32.23711801894343, 1702803465.066]","[1322.3417847908106, 1702803465.066]","[65.94136897935539, 1702803465.066]","[34.26638571859735, 1702803465.066]","[712.6467511243469, 1702803465.066]","[520.588596349204, 1702803465.066]","[465.8861933242716, 1702803465.066]","[84.4455697887967, 1702803465.066]","[43.46441295466824, 1702803465.066]","[341.5615582178458, 1702803465.066]","[130.23444309778102, 1702803465.066]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,24,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,24,7,10,4,14,7,265.8968675136566,4.431614458560944
1702803471.163135,3100.0,8300.0,3966,20000,1400,0.0,0.0,103.5,800,3077.7845844481258,103.5,19607.0,2700.0,18.0,0,12773,"[1042.067964418247, 1702803468.333]","[32.23711801894343, 1702803468.333]","[1322.3417847908106, 1702803468.333]","[65.94136897935539, 1702803468.333]","[34.26638571859735, 1702803468.333]","[712.6467511243469, 1702803468.333]","[520.588596349204, 1702803468.333]","[465.8861933242716, 1702803468.333]","[84.4455697887967, 1702803468.333]","[43.46441295466824, 1702803468.333]","[341.5615582178458, 1702803468.333]","[130.23444309778102, 1702803468.333]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,24,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,24,7,10,4,14,7,270.6606504917145,4.511010841528575
1702803473.1318836,3200.0,6100.0,3676,20000,1900,0.0,0.0,95.4,800,3093.8188080242426,95.4,19607.0,2800.0,18.0,0,13193,"[1036.5576839414907, 1702803472.432]","[32.23711801894343, 1702803472.432]","[1343.4072896402358, 1702803472.432]","[68.76539288245002, 1702803472.432]","[30.926381233387577, 1702803472.432]","[707.4316276178328, 1702803472.432]","[535.2948812678559, 1702803472.432]","[465.8861933242716, 1702803472.432]","[87.98096725225408, 1702803472.432]","[43.46441295466824, 1702803472.432]","[343.9014070710611, 1702803472.432]","[130.23444309778102, 1702803472.432]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,24,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,24,7,10,4,14,7,272.629399061203,4.543823317686717
1702803488.5346744,3300.0,6000.0,3681,18000,2100,0.0,0.0,94.9,800,3112.8569127981427,94.9,19607.0,2800.0,18.0,0,13451,"[1036.5576839414907, 1702803474.968]","[32.50624147613779, 1702803474.968]","[1386.5620084840925, 1702803474.968]","[68.76539288245002, 1702803474.968]","[30.926381233387577, 1702803474.968]","[720.3237714721978, 1702803474.968]","[543.1887939190401, 1702803474.968]","[463.93866076434364, 1702803474.968]","[87.98096725225408, 1702803474.968]","[50.924963799984084, 1702803474.968]","[390.0026678068542, 1702803474.968]","[130.23444309778102, 1702803474.968]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,10,28,15,10,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,10,3,28,7,11,4,15,7,288.0321898460388,4.80053649743398
1702803492.9278083,3400.0,6500.0,3535,10000,810,0.0,0.0,99.7,800,3177.4277546608105,99.7,19607.0,2900.0,18.0,0,14838,"[1034.9145514642846, 1702803490.165]","[31.242371816749085, 1702803490.165]","[1401.6329057398432, 1702803490.165]","[75.8390484763286, 1702803490.165]","[31.821703943448007, 1702803490.165]","[668.4513814744391, 1702803490.165]","[544.353698639196, 1702803490.165]","[461.4986558435115, 1702803490.165]","[83.89889037867663, 1702803490.165]","[47.269792364502585, 1702803490.165]","[364.8876950623919, 1702803490.165]","[138.10915333875562, 1702803490.165]",,,,,,,,,,2,1,1,1,2,2,,2,,,6,10,28,15,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,10,3,28,7,11,4,15,7,292.4253237247467,4.873755395412445
1702803498.5447674,3400.0,5900.0,3582,9400,1700,0.0,0.0,84.7,800,3191.502360913568,84.7,19607.0,3000.0,18.0,0,15225,"[1034.9145514642846, 1702803494.527]","[30.067439603515087, 1702803494.527]","[1346.9853280284262, 1702803494.527]","[76.50529203228007, 1702803494.527]","[31.650250888352133, 1702803494.527]","[649.6321414188084, 1702803494.527]","[540.3598914649506, 1702803494.527]","[502.07432307400455, 1702803494.527]","[89.95131215654598, 1702803494.527]","[44.46328404673344, 1702803494.527]","[339.2744385144265, 1702803494.527]","[123.69710969874131, 1702803494.527]",,,,,,,,,,2,1,1,1,2,2,,2,,,6,10,28,15,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,10,3,28,7,11,4,15,7,298.0422828197479,4.967371380329132
1702803502.218217,3900.0,7700.0,4517,9700,2800,0.0,0.0,89.2,800,3246.6998576059987,89.2,19607.0,3000.0,18.0,0,15754,"[984.0889213250653, 1702803501.248]","[30.067439603515087, 1702803501.248]","[1310.3468108377217, 1702803501.248]","[73.95356156113725, 1702803501.248]","[30.510977221715287, 1702803501.248]","[652.4190352185595, 1702803501.248]","[533.7448764259126, 1702803501.248]","[606.4644753010289, 1702803501.248]","[94.46789685536872, 1702803501.248]","[44.46328404673344, 1702803501.248]","[325.8974813783201, 1702803501.248]","[125.75853951278035, 1702803501.248]",,,,,,,,,,2,1,1,1,2,2,,2,,,6,10,28,15,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,10,4,28,7,11,4,15,7,301.7157323360443,5.028595538934072
1702803505.3700857,4000.0,7900.0,4721,9700,2800,0.0,0.0,79.2,800,3269.2772375055874,79.2,19607.0,3000.0,18.0,0,16021,"[984.0889213250653, 1702803503.896]","[54.30119297078653, 1702803503.896]","[1297.5683937081178, 1702803503.896]","[73.95356156113725, 1702803503.896]","[30.510977221715287, 1702803503.896]","[636.3303971092884, 1702803503.896]","[542.9638119023176, 1702803503.896]","[576.6998304739914, 1702803503.896]","[94.46789685536872, 1702803503.896]","[39.8006139046261, 1702803503.896]","[391.55146615969437, 1702803503.896]","[125.75853951278035, 1702803503.896]",,,,,,,,,,2,1,1,1,2,2,,2,,,6,10,28,15,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,10,4,28,7,11,4,15,7,304.86760115623474,5.081126685937246
1702803516.3184025,4000.0,8500.0,4793,9700,2800,0.0,0.0,85.8,799,3294.7297523511893,85.8,19607.0,3100.0,18.0,0,16293,"[984.0889213250653, 1702803508.057]","[54.30119297078653, 1702803508.057]","[1297.5683937081178, 1702803508.057]","[73.95356156113725, 1702803508.057]","[30.510977221715287, 1702803508.057]","[636.3303971092884, 1702803508.057]","[542.9638119023176, 1702803508.057]","[576.6998304739914, 1702803508.057]","[94.46789685536872, 1702803508.057]","[39.8006139046261, 1702803508.057]","[391.55146615969437, 1702803508.057]","[125.75853951278035, 1702803508.057]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,12,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,4,26,7,11,4,13,7,315.81591796875,5.2635986328125
1702803526.7371335,4700.0,8500.0,4998,12000,2200,0.0,0.0,80.1,789,3381.744286409166,80.1,19607.0,3200.0,18.0,0,17179,"[984.0889213250653, 1702803519.195]","[54.30119297078653, 1702803519.195]","[1260.7467234565509, 1702803519.195]","[63.03678614255817, 1702803519.195]","[22.25057670856644, 1702803519.195]","[647.8495761362066, 1702803519.195]","[512.4243520075573, 1702803519.195]","[650.3712468563232, 1702803519.195]","[84.49288200909386, 1702803519.195]","[35.11774068553047, 1702803519.195]","[361.5223553450059, 1702803519.195]","[122.9448133434606, 1702803519.195]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,12,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,4,26,7,11,4,13,7,326.2346489429474,5.437244149049123
1702803531.6882744,4400.0,8300.0,4589,11000,2100,0.0,0.0,84.2,779,3434.3313529374045,84.2,19607.0,3200.0,18.0,0,18080,"[974.0427161852476, 1702803528.065]","[30.95922197190739, 1702803528.065]","[1280.8537835891727, 1702803528.065]","[85.0963444245563, 1702803528.065]","[22.25057670856644, 1702803528.065]","[660.0835656377388, 1702803528.065]","[525.1145856324832, 1702803528.065]","[546.3230838239897, 1702803528.065]","[89.07540062627739, 1702803528.065]","[40.84337940108373, 1702803528.065]","[313.72853177782935, 1702803528.065]","[122.9448133434606, 1702803528.065]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,12,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,4,26,7,11,4,13,7,331.1857898235321,5.519763163725535
1702803535.4418468,3200.0,6300.0,3773,11000,2100,0.0,0.0,100.1,774,3438.6565707799937,100.1,19607.0,3200.0,18.0,0,18512,"[974.0427161852476, 1702803533.684]","[30.298140432984813, 1702803533.684]","[1279.8688382997682, 1702803533.684]","[83.69421903369751, 1702803533.684]","[33.774624319834416, 1702803533.684]","[649.3259283741646, 1702803533.684]","[530.0614944587268, 1702803533.684]","[528.2633681530332, 1702803533.684]","[90.60063811353578, 1702803533.684]","[46.18309351291087, 1702803533.684]","[292.0310299396183, 1702803533.684]","[128.109565887701, 1702803533.684]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,12,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,4,26,7,11,4,13,7,334.93936228752136,5.5823227047920225
1702803538.8073258,3800.0,6900.0,4071,7900,2200,0.0,0.0,84.7,773,3458.6486614968244,84.7,19607.0,3200.0,18.0,0,18828,"[974.0427161852476, 1702803537.577]","[30.298140432984813, 1702803537.577]","[1279.8688382997682, 1702803537.577]","[83.69421903369751, 1702803537.577]","[33.774624319834416, 1702803537.577]","[649.3259283741646, 1702803537.577]","[530.0614944587268, 1702803537.577]","[528.2633681530332, 1702803537.577]","[90.60063811353578, 1702803537.577]","[46.18309351291087, 1702803537.577]","[292.0310299396183, 1702803537.577]","[128.109565887701, 1702803537.577]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,12,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,4,26,7,11,4,13,7,338.3048412799835,5.638414021333059
1702803548.022188,4100.0,7700.0,4556,8700,2800,0.0,0.0,80.2,770,3477.6715097693354,80.2,19607.0,3300.0,18.0,0,19135,"[974.0427161852476, 1702803542.456]","[30.298140432984813, 1702803542.456]","[1279.8688382997682, 1702803542.456]","[83.69421903369751, 1702803542.456]","[33.774624319834416, 1702803542.456]","[649.3259283741646, 1702803542.456]","[530.0614944587268, 1702803542.456]","[528.2633681530332, 1702803542.456]","[90.60063811353578, 1702803542.456]","[46.18309351291087, 1702803542.456]","[292.0310299396183, 1702803542.456]","[128.109565887701, 1702803542.456]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,347.5197033882141,5.791995056470236
1702803550.3216796,3600.0,7500.0,4355,8500,2600,0.0,0.0,87.8,762,3510.870872740822,87.8,19607.0,3300.0,18.0,0,19908,"[1012.2571795749491, 1702803549.506]","[30.298140432984813, 1702803549.506]","[1309.4937343679537, 1702803549.506]","[77.39393245159427, 1702803549.506]","[38.86079384176068, 1702803549.506]","[663.1464705411463, 1702803549.506]","[536.5885025893363, 1702803549.506]","[521.0517756578205, 1702803549.506]","[91.30452414385026, 1702803549.506]","[44.05409285756721, 1702803549.506]","[300.9713854460423, 1702803549.506]","[127.75063240166634, 1702803549.506]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,349.81919503211975,5.8303199172019955
1702803552.69254,3600.0,7100.0,4169,8300,2500,0.0,0.0,84.9,759,3514.842092802801,84.9,19607.0,3300.0,18.0,0,20120,"[964.3042480828976, 1702803551.636]","[32.46198080260821, 1702803551.636]","[1335.61219932997, 1702803551.636]","[90.23317081414619, 1702803551.636]","[28.924363866308976, 1702803551.636]","[647.0054900905632, 1702803551.636]","[553.6551371647204, 1702803551.636]","[501.4793298715706, 1702803551.636]","[94.03886805671688, 1702803551.636]","[39.50849399073082, 1702803551.636]","[309.78807341878365, 1702803551.636]","[124.24345468950773, 1702803551.636]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,352.1900553703308,5.86983425617218
1702803555.4150546,3500.0,6900.0,4020,8300,2300,0.0,0.0,87.6,757,3516.6545013264126,87.6,19607.0,3300.0,18.0,0,20343,"[964.3042480828976, 1702803554.435]","[32.46198080260821, 1702803554.435]","[1335.61219932997, 1702803554.435]","[90.23317081414619, 1702803554.435]","[28.924363866308976, 1702803554.435]","[647.0054900905632, 1702803554.435]","[553.6551371647204, 1702803554.435]","[501.4793298715706, 1702803554.435]","[94.03886805671688, 1702803554.435]","[39.50849399073082, 1702803554.435]","[309.78807341878365, 1702803554.435]","[124.24345468950773, 1702803554.435]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,354.9125699996948,5.915209499994914
1702803557.7228546,3300.0,6600.0,3899,8300,2300,0.0,0.0,89.4,754,3518.4812921303505,89.4,19607.0,3300.0,18.0,0,20562,"[964.3042480828976, 1702803556.867]","[32.46198080260821, 1702803556.867]","[1335.61219932997, 1702803556.867]","[90.23317081414619, 1702803556.867]","[28.924363866308976, 1702803556.867]","[647.0054900905632, 1702803556.867]","[553.6551371647204, 1702803556.867]","[501.4793298715706, 1702803556.867]","[94.03886805671688, 1702803556.867]","[39.50849399073082, 1702803556.867]","[309.78807341878365, 1702803556.867]","[124.24345468950773, 1702803556.867]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,357.220370054245,5.953672834237417
1702803563.2429276,3300.0,6400.0,3815,8300,2300,0.0,0.0,88.1,753,3522.709408444765,88.1,19607.0,3300.0,18.0,0,20769,"[964.3042480828976, 1702803559.265]","[32.46198080260821, 1702803559.265]","[1335.61219932997, 1702803559.265]","[90.23317081414619, 1702803559.265]","[28.924363866308976, 1702803559.265]","[647.0054900905632, 1702803559.265]","[553.6551371647204, 1702803559.265]","[501.4793298715706, 1702803559.265]","[94.03886805671688, 1702803559.265]","[39.50849399073082, 1702803559.265]","[309.78807341878365, 1702803559.265]","[124.24345468950773, 1702803559.265]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,362.7404429912567,6.045674049854279
1702803565.2184062,3100.0,6100.0,3658,7400,2100,0.0,0.0,92.5,746,3521.7089879785726,92.5,19607.0,3300.0,18.0,0,21309,"[995.0587974097589, 1702803564.81]","[31.10227772021716, 1702803564.81]","[1322.7833440451527, 1702803564.81]","[90.23317081414619, 1702803564.81]","[33.643934318619614, 1702803564.81]","[643.6586852125513, 1702803564.81]","[549.4890061858956, 1702803564.81]","[502.42351418757903, 1702803564.81]","[94.19156095931352, 1702803564.81]","[44.41032307557341, 1702803564.81]","[303.85203029507534, 1702803564.81]","[124.88562540730177, 1702803564.81]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,364.7159216403961,6.078598694006602
1702803568.4390395,3100.0,6000.0,3601,6700,2100,0.0,0.0,87.2,745,3524.939242299707,87.2,19607.0,3300.0,18.0,0,21419,"[995.0587974097589, 1702803567.134]","[31.10227772021716, 1702803567.134]","[1322.7833440451527, 1702803567.134]","[90.23317081414619, 1702803567.134]","[33.643934318619614, 1702803567.134]","[643.6586852125513, 1702803567.134]","[549.4890061858956, 1702803567.134]","[502.42351418757903, 1702803567.134]","[94.19156095931352, 1702803567.134]","[44.41032307557341, 1702803567.134]","[303.85203029507534, 1702803567.134]","[124.88562540730177, 1702803567.134]",,,,,,,,,,2,1,1,2,2,2,,2,,,6,11,26,13,11,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,11,4,26,7,11,4,13,7,367.93655490875244,6.132275915145874
