time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_checkoutservice,custom_cpu_recommendationservice,custom_cpu_paymentservice,custom_cpu_currencyservice,custom_cpu_emailservice,custom_cpu_productcatalogservice,custom_cpu_frontend,custom_cpu_cartservice,custom_cpu_shippingservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_cpu_prometheus-grafana,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_loadgenerator,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_prometheus-grafana,custom_monitored_count_redis-cart,custom_monitored_count_checkoutservice,custom_monitored_count_shippingservice,custom_monitored_count_cartservice,custom_monitored_count_adservice,custom_monitored_count_paymentservice,custom_monitored_count_emailservice,custom_monitored_count_recommendationservice,custom_monitored_count_frontend,custom_monitored_count_productcatalogservice,custom_monitored_count_currencyservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,elapsed,elapsed_min
1702812044.5181792,62.0,250.0,91,370,23,0.0,8.737821661059898e-05,20.1,100,2618.7156908086886,20.1,16186.0,2300.0,19.0,2,22889,"[273.2711320327033, 1702812044.135]","[16.66382562852457, 1702812044.135]","[33.22869075168675, 1702812044.135]","[287.0364756558607, 1702812044.135]","[29.932108545395618, 1702812044.135]","[343.08352770228794, 1702812044.135]","[60.42730561370467, 1702812044.135]","[229.10879322145746, 1702812044.135]","[488.97247008732927, 1702812044.135]","[198.34379283764252, 1702812044.135]","[37.82031867431827, 1702812044.135]","[94.03268634602836, 1702812044.135]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,408.4631474018097,6.807719123363495
1702812046.3726203,62.0,250.0,91,370,23,0.0,8.737821661059898e-05,20.1,100,2618.7156908086886,20.1,16186.0,2300.0,19.0,2,22889,"[273.2711320327033, 1702812046.115]","[16.66382562852457, 1702812046.115]","[33.22869075168675, 1702812046.115]","[287.0364756558607, 1702812046.115]","[29.932108545395618, 1702812046.115]","[343.08352770228794, 1702812046.115]","[60.42730561370467, 1702812046.115]","[229.10879322145746, 1702812046.115]","[488.97247008732927, 1702812046.115]","[198.34379283764252, 1702812046.115]","[37.82031867431827, 1702812046.115]","[94.03268634602836, 1702812046.115]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,410.31758856773376,6.838626476128896
1702812048.3752015,62.0,250.0,90,360,23,0.0,8.718775883865905e-05,18.9,50,2613.1521128574955,18.9,16186.0,2300.0,19.0,2,22939,"[273.2711320327033, 1702812048.121]","[16.66382562852457, 1702812048.121]","[33.22869075168675, 1702812048.121]","[287.0364756558607, 1702812048.121]","[29.932108545395618, 1702812048.121]","[343.08352770228794, 1702812048.121]","[60.42730561370467, 1702812048.121]","[229.10879322145746, 1702812048.121]","[488.97247008732927, 1702812048.121]","[198.34379283764252, 1702812048.121]","[37.82031867431827, 1702812048.121]","[94.03268634602836, 1702812048.121]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,412.3201696872711,6.872002828121185
1702812050.4747355,62.0,250.0,90,360,23,0.0,8.718775883865905e-05,18.9,50,2613.1521128574955,18.9,16186.0,2300.0,19.0,2,22939,"[273.2711320327033, 1702812050.127]","[16.66382562852457, 1702812050.127]","[33.22869075168675, 1702812050.127]","[287.0364756558607, 1702812050.127]","[29.932108545395618, 1702812050.127]","[343.08352770228794, 1702812050.127]","[60.42730561370467, 1702812050.127]","[229.10879322145746, 1702812050.127]","[488.97247008732927, 1702812050.127]","[198.34379283764252, 1702812050.127]","[37.82031867431827, 1702812050.127]","[94.03268634602836, 1702812050.127]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,414.4197037220001,6.906995062033335
1702812052.4266562,66.0,270.0,91,360,22,0.0,8.702841477742483e-05,16.1,50,2608.516604163181,16.1,16186.0,2300.0,19.0,2,22981,"[257.7524847736938, 1702812052.113]","[15.12985242300014, 1702812052.113]","[30.488713344885994, 1702812052.113]","[262.8363060933761, 1702812052.113]","[33.78366901665956, 1702812052.113]","[327.54828814442067, 1702812052.113]","[59.51319241515722, 1702812052.113]","[210.52508713109728, 1702812052.113]","[421.31306338701614, 1702812052.113]","[187.8124880352577, 1702812052.113]","[44.57953662213381, 1702812052.113]","[92.47378367467768, 1702812052.113]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,416.3716244697571,6.939527074495952
1702812054.4002776,57.0,180.0,76,300,22,0.0,8.692250858359773e-05,14.1,50,2605.4426595454374,14.1,16186.0,2300.0,19.0,2,23009,"[257.7524847736938, 1702812054.124]","[15.12985242300014, 1702812054.124]","[30.488713344885994, 1702812054.124]","[262.8363060933761, 1702812054.124]","[33.78366901665956, 1702812054.124]","[327.54828814442067, 1702812054.124]","[59.51319241515722, 1702812054.124]","[210.52508713109728, 1702812054.124]","[421.31306338701614, 1702812054.124]","[187.8124880352577, 1702812054.124]","[44.57953662213381, 1702812054.124]","[92.47378367467768, 1702812054.124]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,418.3452458381653,6.972420763969422
1702812056.5478725,57.0,180.0,76,300,22,0.0,8.692250858359773e-05,14.1,50,2605.4426595454374,14.1,16186.0,2300.0,19.0,2,23009,"[257.7524847736938, 1702812056.171]","[15.12985242300014, 1702812056.171]","[30.488713344885994, 1702812056.171]","[262.8363060933761, 1702812056.171]","[33.78366901665956, 1702812056.171]","[327.54828814442067, 1702812056.171]","[59.51319241515722, 1702812056.171]","[210.52508713109728, 1702812056.171]","[421.31306338701614, 1702812056.171]","[187.8124880352577, 1702812056.171]","[44.57953662213381, 1702812056.171]","[92.47378367467768, 1702812056.171]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,420.49284076690674,7.008214012781779
1702812058.4148304,48.0,160.0,65,250,22,0.0,8.67265079571571e-05,11.8,50,2599.684471775946,11.8,16186.0,2300.0,19.0,2,23061,"[257.7524847736938, 1702812058.117]","[15.12985242300014, 1702812058.117]","[30.488713344885994, 1702812058.117]","[262.8363060933761, 1702812058.117]","[33.78366901665956, 1702812058.117]","[327.54828814442067, 1702812058.117]","[59.51319241515722, 1702812058.117]","[210.52508713109728, 1702812058.117]","[421.31306338701614, 1702812058.117]","[187.8124880352577, 1702812058.117]","[44.57953662213381, 1702812058.117]","[92.47378367467768, 1702812058.117]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,9,6,422.35979866981506,7.039329977830251
1702812061.3709817,57.0,190.0,78,350,23,0.0,8.66213348347698e-05,12.2,50,2596.673557067957,12.2,16186.0,2300.0,19.0,2,23089,"[257.7524847736938, 1702812060.527]","[15.12985242300014, 1702812060.527]","[30.488713344885994, 1702812060.527]","[262.8363060933761, 1702812060.527]","[33.78366901665956, 1702812060.527]","[327.54828814442067, 1702812060.527]","[59.51319241515722, 1702812060.527]","[210.52508713109728, 1702812060.527]","[421.31306338701614, 1702812060.527]","[187.8124880352577, 1702812060.527]","[44.57953662213381, 1702812060.527]","[92.47378367467768, 1702812060.527]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,425.3159499168396,7.08859916528066
1702812062.4701378,57.0,190.0,78,350,23,0.0,8.66213348347698e-05,12.2,50,2596.673557067957,12.2,16186.0,2300.0,19.0,2,23089,"[185.91917275045623, 1702812062.133]","[12.997599220743835, 1702812062.133]","[24.414501778083757, 1702812062.133]","[212.6457666139492, 1702812062.133]","[29.303652826801834, 1702812062.133]","[238.65840411996072, 1702812062.133]","[60.077350864092914, 1702812062.133]","[185.29159468688042, 1702812062.133]","[329.3556921101692, 1702812062.133]","[155.3761100111662, 1702812062.133]","[32.04413130005187, 1702812062.133]","[76.91568984472012, 1702812062.133]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,426.4151060581207,7.106918434302012
1702812064.4321575,69.0,190.0,87,350,23,0.0,8.644536652835408e-05,13.6,50,2591.5940808823498,13.6,16186.0,2300.0,19.0,2,23136,"[185.91917275045623, 1702812064.129]","[12.997599220743835, 1702812064.129]","[24.414501778083757, 1702812064.129]","[212.6457666139492, 1702812064.129]","[29.303652826801834, 1702812064.129]","[238.65840411996072, 1702812064.129]","[60.077350864092914, 1702812064.129]","[185.29159468688042, 1702812064.129]","[329.3556921101692, 1702812064.129]","[155.3761100111662, 1702812064.129]","[32.04413130005187, 1702812064.129]","[76.91568984472012, 1702812064.129]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,428.37712574005127,7.139618762334188
1702812066.4959779,69.0,190.0,87,350,23,0.0,8.644536652835408e-05,13.6,50,2591.5940808823498,13.6,16186.0,2300.0,19.0,2,23136,"[185.91917275045623, 1702812066.128]","[12.997599220743835, 1702812066.128]","[24.414501778083757, 1702812066.128]","[212.6457666139492, 1702812066.128]","[29.303652826801834, 1702812066.128]","[238.65840411996072, 1702812066.128]","[60.077350864092914, 1702812066.128]","[185.29159468688042, 1702812066.128]","[329.3556921101692, 1702812066.128]","[155.3761100111662, 1702812066.128]","[32.04413130005187, 1702812066.128]","[76.91568984472012, 1702812066.128]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,430.44094610214233,7.174015768369039
1702812068.3629642,68.0,190.0,87,350,22,0.0,8.628127696289905e-05,11.7,50,2586.7838499821373,11.7,16186.0,2300.0,19.0,2,23180,"[185.91917275045623, 1702812068.112]","[12.997599220743835, 1702812068.112]","[24.414501778083757, 1702812068.112]","[212.6457666139492, 1702812068.112]","[29.303652826801834, 1702812068.112]","[238.65840411996072, 1702812068.112]","[60.077350864092914, 1702812068.112]","[185.29159468688042, 1702812068.112]","[329.3556921101692, 1702812068.112]","[155.3761100111662, 1702812068.112]","[32.04413130005187, 1702812068.112]","[76.91568984472012, 1702812068.112]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,432.3079323768616,7.205132206281026
1702812070.9249017,54.0,140.0,63,190,20,0.0,8.61994655633135e-05,12.1,50,2584.380531286222,12.1,16186.0,2300.0,19.0,2,23202,"[185.91917275045623, 1702812070.18]","[12.997599220743835, 1702812070.18]","[24.414501778083757, 1702812070.18]","[212.6457666139492, 1702812070.18]","[29.303652826801834, 1702812070.18]","[238.65840411996072, 1702812070.18]","[60.077350864092914, 1702812070.18]","[185.29159468688042, 1702812070.18]","[329.3556921101692, 1702812070.18]","[155.3761100111662, 1702812070.18]","[32.04413130005187, 1702812070.18]","[76.91568984472012, 1702812070.18]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,434.8698699474335,7.247831165790558
1702812072.6631267,54.0,140.0,63,190,20,0.0,8.61994655633135e-05,12.1,50,2584.380531286222,12.1,16186.0,2300.0,19.0,2,23202,"[175.3581005026987, 1702812072.177]","[12.132020216615986, 1702812072.177]","[24.414501778083757, 1702812072.177]","[205.34929592950982, 1702812072.177]","[25.094716405100108, 1702812072.177]","[224.55745062416864, 1702812072.177]","[57.99683105132029, 1702812072.177]","[147.0695669761101, 1702812072.177]","[284.9057093435963, 1702812072.177]","[135.9050318103345, 1702812072.177]","[28.946825927785607, 1702812072.177]","[74.25815307409373, 1702812072.177]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,436.6080949306488,7.27680158217748
1702812074.9562185,54.0,140.0,66,180,20,0.0,8.608815426997245e-05,10.3,50,2581.154377357566,10.3,16186.0,2300.0,19.0,2,23232,"[175.3581005026987, 1702812074.216]","[12.132020216615986, 1702812074.216]","[24.414501778083757, 1702812074.216]","[205.34929592950982, 1702812074.216]","[25.094716405100108, 1702812074.216]","[224.55745062416864, 1702812074.216]","[57.99683105132029, 1702812074.216]","[147.0695669761101, 1702812074.216]","[284.9057093435963, 1702812074.216]","[135.9050318103345, 1702812074.216]","[28.946825927785607, 1702812074.216]","[74.25815307409373, 1702812074.216]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,438.9011867046356,7.315019778410593
1702812076.773052,54.0,140.0,66,180,20,0.0,8.608815426997245e-05,10.3,50,2581.154377357566,10.3,16186.0,2300.0,19.0,2,23232,"[175.3581005026987, 1702812076.227]","[12.132020216615986, 1702812076.227]","[24.414501778083757, 1702812076.227]","[205.34929592950982, 1702812076.227]","[25.094716405100108, 1702812076.227]","[224.55745062416864, 1702812076.227]","[57.99683105132029, 1702812076.227]","[147.0695669761101, 1702812076.227]","[284.9057093435963, 1702812076.227]","[135.9050318103345, 1702812076.227]","[28.946825927785607, 1702812076.227]","[74.25815307409373, 1702812076.227]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,440.71802020072937,7.3453003366788225
1702812078.9906466,91.0,420.0,136,640,25,0.0,8.58885167053165e-05,10.2,50,2575.5849483872666,10.2,16186.0,2300.0,19.0,2,23286,"[175.3581005026987, 1702812078.234]","[12.132020216615986, 1702812078.234]","[24.414501778083757, 1702812078.234]","[205.34929592950982, 1702812078.234]","[25.094716405100108, 1702812078.234]","[224.55745062416864, 1702812078.234]","[57.99683105132029, 1702812078.234]","[147.0695669761101, 1702812078.234]","[284.9057093435963, 1702812078.234]","[135.9050318103345, 1702812078.234]","[28.946825927785607, 1702812078.234]","[74.25815307409373, 1702812078.234]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,442.93561482429504,7.382260247071584
1702812081.0329666,91.0,420.0,136,640,25,0.0,8.58885167053165e-05,10.2,50,2575.5849483872666,10.2,16186.0,2300.0,19.0,2,23286,"[175.3581005026987, 1702812080.178]","[12.132020216615986, 1702812080.178]","[24.414501778083757, 1702812080.178]","[205.34929592950982, 1702812080.178]","[25.094716405100108, 1702812080.178]","[224.55745062416864, 1702812080.178]","[57.99683105132029, 1702812080.178]","[147.0695669761101, 1702812080.178]","[284.9057093435963, 1702812080.178]","[135.9050318103345, 1702812080.178]","[28.946825927785607, 1702812080.178]","[74.25815307409373, 1702812080.178]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,444.9779348373413,7.416298913955688
1702812082.4888053,120.0,440.0,157,680,23,0.0,8.575226171590276e-05,10.9,50,2571.725517894693,10.9,16186.0,2300.0,19.0,2,23323,"[162.68925075840423, 1702812082.131]","[12.185117013044081, 1702812082.131]","[21.2466833385775, 1702812082.131]","[207.91559722031135, 1702812082.131]","[35.13928407116275, 1702812082.131]","[243.36686459051427, 1702812082.131]","[54.38535849897087, 1702812082.131]","[159.85981567168756, 1702812082.131]","[278.378578068772, 1702812082.131]","[127.90628871552408, 1702812082.131]","[27.898151668039656, 1702812082.131]","[78.11149595276463, 1702812082.131]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,446.43377351760864,7.440562891960144
1702812084.7387576,120.0,440.0,157,680,23,0.0,8.575226171590276e-05,10.9,50,2571.725517894693,10.9,16186.0,2300.0,19.0,2,23323,"[162.68925075840423, 1702812084.148]","[12.185117013044081, 1702812084.148]","[21.2466833385775, 1702812084.148]","[207.91559722031135, 1702812084.148]","[35.13928407116275, 1702812084.148]","[243.36686459051427, 1702812084.148]","[54.38535849897087, 1702812084.148]","[159.85981567168756, 1702812084.148]","[278.378578068772, 1702812084.148]","[127.90628871552408, 1702812084.148]","[27.898151668039656, 1702812084.148]","[78.11149595276463, 1702812084.148]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,448.6837258338928,7.478062097231547
1702812086.3892648,89.0,280.0,122,680,23,0.0,8.559079043094963e-05,11.4,50,2567.075497359052,11.4,16186.0,2200.0,19.0,2,23367,"[162.68925075840423, 1702812086.134]","[12.185117013044081, 1702812086.134]","[21.2466833385775, 1702812086.134]","[207.91559722031135, 1702812086.134]","[35.13928407116275, 1702812086.134]","[243.36686459051427, 1702812086.134]","[54.38535849897087, 1702812086.134]","[159.85981567168756, 1702812086.134]","[278.378578068772, 1702812086.134]","[127.90628871552408, 1702812086.134]","[27.898151668039656, 1702812086.134]","[78.11149595276463, 1702812086.134]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,450.334233045578,7.505570550759633
1702812088.4002306,89.0,280.0,122,680,23,0.0,8.559079043094963e-05,11.4,50,2567.075497359052,11.4,16186.0,2200.0,19.0,2,23367,"[162.68925075840423, 1702812088.118]","[12.185117013044081, 1702812088.118]","[21.2466833385775, 1702812088.118]","[207.91559722031135, 1702812088.118]","[35.13928407116275, 1702812088.118]","[243.36686459051427, 1702812088.118]","[54.38535849897087, 1702812088.118]","[159.85981567168756, 1702812088.118]","[278.378578068772, 1702812088.118]","[127.90628871552408, 1702812088.118]","[27.898151668039656, 1702812088.118]","[78.11149595276463, 1702812088.118]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,452.3451988697052,7.53908664782842
1702812090.5072517,84.0,210.0,97,290,22,0.0,8.544452514205152e-05,11.0,50,2562.851893837227,11.0,16186.0,2200.0,19.0,2,23407,"[162.68925075840423, 1702812090.173]","[12.185117013044081, 1702812090.173]","[21.2466833385775, 1702812090.173]","[207.91559722031135, 1702812090.173]","[35.13928407116275, 1702812090.173]","[243.36686459051427, 1702812090.173]","[54.38535849897087, 1702812090.173]","[159.85981567168756, 1702812090.173]","[278.378578068772, 1702812090.173]","[127.90628871552408, 1702812090.173]","[27.898151668039656, 1702812090.173]","[78.11149595276463, 1702812090.173]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,454.45221996307373,7.574203666051229
1702812092.6997383,84.0,210.0,97,290,22,0.0,8.544452514205152e-05,11.0,50,2562.851893837227,11.0,16186.0,2200.0,19.0,2,23407,"[160.77077861791145, 1702812092.195]","[14.910595194744104, 1702812092.195]","[45.18399390890523, 1702812092.195]","[230.0472499122506, 1702812092.195]","[45.574887593533674, 1702812092.195]","[295.0704178176653, 1702812092.195]","[67.3736202360912, 1702812092.195]","[173.56974760843536, 1702812092.195]","[286.87024372996007, 1702812092.195]","[136.51980475175677, 1702812092.195]","[30.701892582253397, 1702812092.195]","[88.11332537352303, 1702812092.195]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,9,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,9,4,5,3,7,6,456.64470648765564,7.610745108127594
1702812095.3051212,70.0,270.0,95,350,22,0.0,8.524785814756404e-05,9.6,50,2557.134151511908,9.6,16186.0,2200.0,19.0,2,23461,"[160.77077861791145, 1702812094.609]","[14.910595194744104, 1702812094.609]","[45.18399390890523, 1702812094.609]","[230.0472499122506, 1702812094.609]","[45.574887593533674, 1702812094.609]","[295.0704178176653, 1702812094.609]","[67.3736202360912, 1702812094.609]","[173.56974760843536, 1702812094.609]","[286.87024372996007, 1702812094.609]","[136.51980475175677, 1702812094.609]","[30.701892582253397, 1702812094.609]","[88.11332537352303, 1702812094.609]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,459.25008940696716,7.654168156782786
1702812096.4833481,70.0,270.0,95,350,22,0.0,8.524785814756404e-05,9.6,50,2557.134151511908,9.6,16186.0,2200.0,19.0,2,23461,"[160.77077861791145, 1702812096.17]","[14.910595194744104, 1702812096.17]","[45.18399390890523, 1702812096.17]","[230.0472499122506, 1702812096.17]","[45.574887593533674, 1702812096.17]","[295.0704178176653, 1702812096.17]","[67.3736202360912, 1702812096.17]","[173.56974760843536, 1702812096.17]","[286.87024372996007, 1702812096.17]","[136.51980475175677, 1702812096.17]","[30.701892582253397, 1702812096.17]","[88.11332537352303, 1702812096.17]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,460.4283163547516,7.673805272579193
1702812098.4813957,74.0,190.0,92,350,22,0.0,8.509914049868096e-05,12.0,50,2552.8271775750877,12.0,16186.0,2200.0,19.0,2,23502,"[160.77077861791145, 1702812098.174]","[14.910595194744104, 1702812098.174]","[45.18399390890523, 1702812098.174]","[230.0472499122506, 1702812098.174]","[45.574887593533674, 1702812098.174]","[295.0704178176653, 1702812098.174]","[67.3736202360912, 1702812098.174]","[173.56974760843536, 1702812098.174]","[286.87024372996007, 1702812098.174]","[136.51980475175677, 1702812098.174]","[30.701892582253397, 1702812098.174]","[88.11332537352303, 1702812098.174]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,462.4263639450073,7.707106065750122
1702812100.5089803,74.0,190.0,92,350,22,0.0,8.509914049868096e-05,12.0,50,2552.8271775750877,12.0,16186.0,2200.0,19.0,2,23502,"[160.77077861791145, 1702812100.155]","[14.910595194744104, 1702812100.155]","[45.18399390890523, 1702812100.155]","[230.0472499122506, 1702812100.155]","[45.574887593533674, 1702812100.155]","[295.0704178176653, 1702812100.155]","[67.3736202360912, 1702812100.155]","[173.56974760843536, 1702812100.155]","[286.87024372996007, 1702812100.155]","[136.51980475175677, 1702812100.155]","[30.701892582253397, 1702812100.155]","[88.11332537352303, 1702812100.155]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,464.4539484977722,7.740899141629537
1702812102.4360008,54.0,160.0,67,180,24,0.0,8.492929636077965e-05,12.0,50,2547.8385188807065,12.0,16186.0,2200.0,19.0,2,23549,"[157.7903896464665, 1702812102.129]","[15.250556305892289, 1702812102.129]","[45.18399390890523, 1702812102.129]","[220.6653451223383, 1702812102.129]","[50.993810613758725, 1702812102.129]","[314.6759434260683, 1702812102.129]","[75.17005143760028, 1702812102.129]","[159.68290614925942, 1702812102.129]","[279.45625386380294, 1702812102.129]","[136.51980475175677, 1702812102.129]","[30.701892582253397, 1702812102.129]","[91.5755899836281, 1702812102.129]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,466.3809690475464,7.77301615079244
